TransactionID,CustomerID,CustomerGender,CustomerName,CustomerCity,CustomerState,CustomerCountry,CustomerContinent,CustomerDOB
10110041,1867076,Male,Ben Jorge,Penns Neck,New Jersey,United States,North America,1948-11-07
10110042,1867076,Male,Ben Jorge,Penns Neck,New Jersey,United States,North America,1948-11-07
10110051,909122,Male,Oscar Collier,PRISTON,Bath and North East Somerset,United Kingdom,Europe,1984-06-21
10110071,2067958,Female,Katarzyna Dudek,Little Rock,Arkansas,United States,North America,1951-09-13
10110072,2067958,Female,Katarzyna Dudek,Little Rock,Arkansas,United States,North America,1951-09-13
10110073,2067958,Female,Katarzyna Dudek,Little Rock,Arkansas,United States,North America,1951-09-13
10110081,1826576,Male,Dewayne Sauceda,Bridgeview,Illinois,United States,North America,1965-07-14
10110082,1826576,Male,Dewayne Sauceda,Bridgeview,Illinois,United States,North America,1965-07-14
10110111,1927276,Male,Christopher Booth,Concord,Massachusetts,United States,North America,1972-09-09
10110121,326396,Female,Elaine Dyson,St Odilon De Cranbourne,Quebec,Canada,North America,1980-10-27
10110131,1524551,Female,Rosa Karam,Woburn,Massachusetts,United States,North America,1956-07-18
10110132,1524551,Female,Rosa Karam,Woburn,Massachusetts,United States,North America,1956-07-18
10110133,1524551,Female,Rosa Karam,Woburn,Massachusetts,United States,North America,1956-07-18
10110141,1592641,Female,Lavonne Greer,Tempe,Arizona,United States,North America,1948-10-01
10110142,1592641,Female,Lavonne Greer,Tempe,Arizona,United States,North America,1948-10-01
10110143,1592641,Female,Lavonne Greer,Tempe,Arizona,United States,North America,1948-10-01
10110144,1592641,Female,Lavonne Greer,Tempe,Arizona,United States,North America,1948-10-01
10110151,522581,Male,Dominik Schreiner,Adelsdorf,Freistaat Bayern,Germany,Europe,1970-11-10
10110152,522581,Male,Dominik Schreiner,Adelsdorf,Freistaat Bayern,Germany,Europe,1970-11-10
10110153,522581,Male,Dominik Schreiner,Adelsdorf,Freistaat Bayern,Germany,Europe,1970-11-10
10110161,1081604,Female,Francesca Barry,GIPPING,Mid Suffolk,United Kingdom,Europe,1980-04-04
10110162,1081604,Female,Francesca Barry,GIPPING,Mid Suffolk,United Kingdom,Europe,1980-04-04
10110163,1081604,Female,Francesca Barry,GIPPING,Mid Suffolk,United Kingdom,Europe,1980-04-04
10110164,1081604,Female,Francesca Barry,GIPPING,Mid Suffolk,United Kingdom,Europe,1980-04-04
10110171,1886283,Female,Maria Gallimore,Cambridge,Massachusetts,United States,North America,1948-07-10
10110172,1886283,Female,Maria Gallimore,Cambridge,Massachusetts,United States,North America,1948-07-10
10110173,1886283,Female,Maria Gallimore,Cambridge,Massachusetts,United States,North America,1948-07-10
10110181,85597,Male,Jaxon Hornibrook,COOLANA,Queensland,Australia,Australia,2001-03-22
10110182,85597,Male,Jaxon Hornibrook,COOLANA,Queensland,Australia,Australia,2001-03-22
10110183,85597,Male,Jaxon Hornibrook,COOLANA,Queensland,Australia,Australia,2001-03-22
10120001,1978474,Female,Amelia Teakle,Cambridge,Minnesota,United States,North America,1969-03-22
10120002,1978474,Female,Amelia Teakle,Cambridge,Minnesota,United States,North America,1969-03-22
10130001,423898,Male,Tobias Urner,Essen,Nordrhein-Westfalen,Germany,Europe,1955-12-27
10130002,423898,Male,Tobias Urner,Essen,Nordrhein-Westfalen,Germany,Europe,1955-12-27
10130011,1632062,Male,Cody Baldwin,Rockville,Connecticut,United States,North America,1939-11-02
10130012,1632062,Male,Cody Baldwin,Rockville,Connecticut,United States,North America,1939-11-02
10130013,1632062,Male,Cody Baldwin,Rockville,Connecticut,United States,North America,1939-11-02
10130021,1534954,Female,Elizabeth Juneau,Salt Lake City,Utah,United States,North America,1969-11-23
10130041,1567503,Male,Roberto Anaya,Berlin,Maryland,United States,North America,1991-03-23
10130042,1567503,Male,Roberto Anaya,Berlin,Maryland,United States,North America,1991-03-23
10130061,2063107,Male,Lachlan Gormly,Philadelphia,Pennsylvania,United States,North America,1961-10-20
10130062,2063107,Male,Lachlan Gormly,Philadelphia,Pennsylvania,United States,North America,1961-10-20
10130063,2063107,Male,Lachlan Gormly,Philadelphia,Pennsylvania,United States,North America,1961-10-20
10130064,2063107,Male,Lachlan Gormly,Philadelphia,Pennsylvania,United States,North America,1961-10-20
10130065,2063107,Male,Lachlan Gormly,Philadelphia,Pennsylvania,United States,North America,1961-10-20
10130066,2063107,Male,Lachlan Gormly,Philadelphia,Pennsylvania,United States,North America,1961-10-20
10130071,994139,Female,Phoebe Lee,SHARDLOW,Erewash,United Kingdom,Europe,1988-02-15
10130072,994139,Female,Phoebe Lee,SHARDLOW,Erewash,United Kingdom,Europe,1988-02-15
10130073,994139,Female,Phoebe Lee,SHARDLOW,Erewash,United Kingdom,Europe,1988-02-15
10140001,1390639,Female,Linda Cisneros,Birmingham,Alabama,United States,North America,2000-07-27
10140002,1390639,Female,Linda Cisneros,Birmingham,Alabama,United States,North America,2000-07-27
10140003,1390639,Female,Linda Cisneros,Birmingham,Alabama,United States,North America,2000-07-27
10140011,71218,Male,Declan Chaffey,Montrose,Queensland,Australia,Australia,1947-10-26
10140012,71218,Male,Declan Chaffey,Montrose,Queensland,Australia,Australia,1947-10-26
10140013,71218,Male,Declan Chaffey,Montrose,Queensland,Australia,Australia,1947-10-26
10140015,71218,Male,Declan Chaffey,Montrose,Queensland,Australia,Australia,1947-10-26
10140017,71218,Male,Declan Chaffey,Montrose,Queensland,Australia,Australia,1947-10-26
10140021,1559820,Female,Tyesha Castro,Chesterton,Indiana,United States,North America,1982-02-22
10140031,1414241,Female,Cynthia Reed,Scottsbluff,Nebraska,United States,North America,1948-09-25
10140032,1414241,Female,Cynthia Reed,Scottsbluff,Nebraska,United States,North America,1948-09-25
10140033,1414241,Female,Cynthia Reed,Scottsbluff,Nebraska,United States,North America,1948-09-25
10140034,1414241,Female,Cynthia Reed,Scottsbluff,Nebraska,United States,North America,1948-09-25
10140035,1414241,Female,Cynthia Reed,Scottsbluff,Nebraska,United States,North America,1948-09-25
10140036,1414241,Female,Cynthia Reed,Scottsbluff,Nebraska,United States,North America,1948-09-25
10140037,1414241,Female,Cynthia Reed,Scottsbluff,Nebraska,United States,North America,1948-09-25
10140041,1895594,Male,David Murley,Camden,New Jersey,United States,North America,1954-07-04
10140042,1895594,Male,David Murley,Camden,New Jersey,United States,North America,1954-07-04
10140043,1895594,Male,David Murley,Camden,New Jersey,United States,North America,1954-07-04
10140044,1895594,Male,David Murley,Camden,New Jersey,United States,North America,1954-07-04
10140051,347144,Male,Paul Durant,Calgary,Alberta,Canada,North America,1955-08-08
10140052,347144,Male,Paul Durant,Calgary,Alberta,Canada,North America,1955-08-08
10140061,1268744,Female,Judy Hoag,Los Angeles,California,United States,North America,1974-07-21
10140062,1268744,Female,Judy Hoag,Los Angeles,California,United States,North America,1974-07-21
10140063,1268744,Female,Judy Hoag,Los Angeles,California,United States,North America,1974-07-21
10140064,1268744,Female,Judy Hoag,Los Angeles,California,United States,North America,1974-07-21
10140065,1268744,Female,Judy Hoag,Los Angeles,California,United States,North America,1974-07-21
10140066,1268744,Female,Judy Hoag,Los Angeles,California,United States,North America,1974-07-21
10140081,1837395,Male,David Moore,Philadelphia,Pennsylvania,United States,North America,1936-10-12
10140082,1837395,Male,David Moore,Philadelphia,Pennsylvania,United States,North America,1936-10-12
10140083,1837395,Male,David Moore,Philadelphia,Pennsylvania,United States,North America,1936-10-12
10140084,1837395,Male,David Moore,Philadelphia,Pennsylvania,United States,North America,1936-10-12
10140091,1920128,Male,Kerman Desaulniers,Providence,Rhode Island,United States,North America,1943-11-11
10140092,1920128,Male,Kerman Desaulniers,Providence,Rhode Island,United States,North America,1943-11-11
10140093,1920128,Male,Kerman Desaulniers,Providence,Rhode Island,United States,North America,1943-11-11
10140094,1920128,Male,Kerman Desaulniers,Providence,Rhode Island,United States,North America,1943-11-11
10140101,99711,Male,Isaac Strele,THE SHADES,New South Wales,Australia,Australia,1941-04-03
10140102,99711,Male,Isaac Strele,THE SHADES,New South Wales,Australia,Australia,1941-04-03
10140103,99711,Male,Isaac Strele,THE SHADES,New South Wales,Australia,Australia,1941-04-03
10140104,99711,Male,Isaac Strele,THE SHADES,New South Wales,Australia,Australia,1941-04-03
10150001,1942560,Female,Heli Kuismanen,Norcross,Georgia,United States,North America,1961-09-28
10150002,1942560,Female,Heli Kuismanen,Norcross,Georgia,United States,North America,1961-09-28
10150003,1942560,Female,Heli Kuismanen,Norcross,Georgia,United States,North America,1961-09-28
10150004,1942560,Female,Heli Kuismanen,Norcross,Georgia,United States,North America,1961-09-28
10150011,26477,Male,Caleb Willshire,MORISSET,New South Wales,Australia,Australia,1959-11-05
10150012,26477,Male,Caleb Willshire,MORISSET,New South Wales,Australia,Australia,1959-11-05
10150013,26477,Male,Caleb Willshire,MORISSET,New South Wales,Australia,Australia,1959-11-05
10150014,26477,Male,Caleb Willshire,MORISSET,New South Wales,Australia,Australia,1959-11-05
10150015,26477,Male,Caleb Willshire,MORISSET,New South Wales,Australia,Australia,1959-11-05
10150016,26477,Male,Caleb Willshire,MORISSET,New South Wales,Australia,Australia,1959-11-05
10150021,1456404,Male,Carlos Wise,Vining,Minnesota,United States,North America,1977-02-15
10150022,1456404,Male,Carlos Wise,Vining,Minnesota,United States,North America,1977-02-15
10150023,1456404,Male,Carlos Wise,Vining,Minnesota,United States,North America,1977-02-15
10150024,1456404,Male,Carlos Wise,Vining,Minnesota,United States,North America,1977-02-15
10150041,1744437,Male,Albert Clark,Owatonna,Minnesota,United States,North America,1966-12-15
10150051,761908,Female,Edda  Zito,Borsea,Rovigo,Italy,Europe,1980-08-16
10150052,761908,Female,Edda  Zito,Borsea,Rovigo,Italy,Europe,1980-08-16
10150071,1312168,Male,Henry Cox,Champaign,Illinois,United States,North America,1963-10-19
10150072,1312168,Male,Henry Cox,Champaign,Illinois,United States,North America,1963-10-19
10150073,1312168,Male,Henry Cox,Champaign,Illinois,United States,North America,1963-10-19
10150074,1312168,Male,Henry Cox,Champaign,Illinois,United States,North America,1963-10-19
10150091,774483,Female,Artemisia Russo,Epinel,Aosta,Italy,Europe,1956-04-11
10150092,774483,Female,Artemisia Russo,Epinel,Aosta,Italy,Europe,1956-04-11
10150093,774483,Female,Artemisia Russo,Epinel,Aosta,Italy,Europe,1956-04-11
10150101,1391462,Female,Nancy Taylor,Moss Point,Mississippi,United States,North America,1963-10-28
10150102,1391462,Female,Nancy Taylor,Moss Point,Mississippi,United States,North America,1963-10-28
10150111,211809,Male,Alexander Norman,Windsor,Ontario,Canada,North America,1945-12-03
10150112,211809,Male,Alexander Norman,Windsor,Ontario,Canada,North America,1945-12-03
10150113,211809,Male,Alexander Norman,Windsor,Ontario,Canada,North America,1945-12-03
10150121,1044798,Female,Mollie Mahmood,CLARDON,Highland,United Kingdom,Europe,1985-01-19
10150122,1044798,Female,Mollie Mahmood,CLARDON,Highland,United Kingdom,Europe,1985-01-19
10150131,1288830,Female,Mary Duncan,Coleridge,Nebraska,United States,North America,2000-01-11
10150132,1288830,Female,Mary Duncan,Coleridge,Nebraska,United States,North America,2000-01-11
10160001,1160570,Female,Molly Akhtar,AIKERNESS,Orkney Islands,United Kingdom,Europe,1937-12-02
10160002,1160570,Female,Molly Akhtar,AIKERNESS,Orkney Islands,United Kingdom,Europe,1937-12-02
10160003,1160570,Female,Molly Akhtar,AIKERNESS,Orkney Islands,United Kingdom,Europe,1937-12-02
10160011,1556602,Female,Dawn Harper,Florence,South Carolina,United States,North America,1940-06-16
10160012,1556602,Female,Dawn Harper,Florence,South Carolina,United States,North America,1940-06-16
10160021,1270898,Female,Roxana Blankinship,Dallas,Texas,United States,North America,1959-09-06
10160041,642546,Female,Anouk Dandonneau,Paris,Île-de-France,France,Europe,1965-09-22
10160042,642546,Female,Anouk Dandonneau,Paris,Île-de-France,France,Europe,1965-09-22
10160043,642546,Female,Anouk Dandonneau,Paris,Île-de-France,France,Europe,1965-09-22
10160044,642546,Female,Anouk Dandonneau,Paris,Île-de-France,France,Europe,1965-09-22
10160051,1256256,Female,Madeline Sluss,Wisconsin Dells,Wisconsin,United States,North America,1985-04-14
10160052,1256256,Female,Madeline Sluss,Wisconsin Dells,Wisconsin,United States,North America,1985-04-14
10160071,1221117,Female,Gail Gonsalves,Meriden,Connecticut,United States,North America,1985-11-13
10160081,1984985,Male,Mike Mogensen,Chicago,Illinois,United States,North America,1937-06-10
10160091,1371777,Male,Cornell Walker,Cypress Springs,Texas,United States,North America,1969-04-02
10160101,954712,Female,Imogen Gould,NORTHWOOD,Hillingdon,United Kingdom,Europe,1935-06-15
10160102,954712,Female,Imogen Gould,NORTHWOOD,Hillingdon,United Kingdom,Europe,1935-06-15
10160103,954712,Female,Imogen Gould,NORTHWOOD,Hillingdon,United Kingdom,Europe,1935-06-15
10160104,954712,Female,Imogen Gould,NORTHWOOD,Hillingdon,United Kingdom,Europe,1935-06-15
10160105,954712,Female,Imogen Gould,NORTHWOOD,Hillingdon,United Kingdom,Europe,1935-06-15
10160106,954712,Female,Imogen Gould,NORTHWOOD,Hillingdon,United Kingdom,Europe,1935-06-15
10160111,1251360,Female,Nancy Waterman,Birmingham,Alabama,United States,North America,1973-08-07
10160112,1251360,Female,Nancy Waterman,Birmingham,Alabama,United States,North America,1973-08-07
10160113,1251360,Female,Nancy Waterman,Birmingham,Alabama,United States,North America,1973-08-07
10160114,1251360,Female,Nancy Waterman,Birmingham,Alabama,United States,North America,1973-08-07
10160121,2004449,Male,Pavo Vidakovic,Detroit,Michigan,United States,North America,1982-04-08
10160122,2004449,Male,Pavo Vidakovic,Detroit,Michigan,United States,North America,1982-04-08
10160141,1876132,Male,Jack Frederick,Memphis,Tennessee,United States,North America,1985-04-04
10170001,1002933,Female,Ella Roberts,LONGHAM,Norfolk,United Kingdom,Europe,1940-01-17
10170002,1002933,Female,Ella Roberts,LONGHAM,Norfolk,United Kingdom,Europe,1940-01-17
10170003,1002933,Female,Ella Roberts,LONGHAM,Norfolk,United Kingdom,Europe,1940-01-17
10170004,1002933,Female,Ella Roberts,LONGHAM,Norfolk,United Kingdom,Europe,1940-01-17
10170005,1002933,Female,Ella Roberts,LONGHAM,Norfolk,United Kingdom,Europe,1940-01-17
10170006,1002933,Female,Ella Roberts,LONGHAM,Norfolk,United Kingdom,Europe,1940-01-17
10170021,1122233,Female,Eve Faulkner,ASTERBY,Lincoln,United Kingdom,Europe,1948-06-27
10170022,1122233,Female,Eve Faulkner,ASTERBY,Lincoln,United Kingdom,Europe,1948-06-27
10170023,1122233,Female,Eve Faulkner,ASTERBY,Lincoln,United Kingdom,Europe,1948-06-27
10170031,1816681,Male,Randy Turner,Churchville,Pennsylvania,United States,North America,1964-01-30
10170032,1816681,Male,Randy Turner,Churchville,Pennsylvania,United States,North America,1964-01-30
10170033,1816681,Male,Randy Turner,Churchville,Pennsylvania,United States,North America,1964-01-30
10170041,229949,Male,Brian Watson,Calgary,Alberta,Canada,North America,1955-07-22
10170051,737327,Female,Giorgia Marino,San Nicolo' A Tordino,Teramo,Italy,Europe,1994-08-29
10170061,2080355,Female,Julie Tvedt,Centennial,Colorado,United States,North America,1994-04-18
10170071,778498,Female,Ortensia Monaldo,Fimiani,Salerno,Italy,Europe,1982-04-06
10170072,778498,Female,Ortensia Monaldo,Fimiani,Salerno,Italy,Europe,1982-04-06
10170073,778498,Female,Ortensia Monaldo,Fimiani,Salerno,Italy,Europe,1982-04-06
10170081,710592,Male,Principio Romano,Bargi,Bologna,Italy,Europe,1970-08-19
